kosu,grup,conf_esigi,goruntu_sayisi,hedef_sayisi,dogru_bulunan_tp,kacirilan_fn,recall,fp_goruntu_basina,fp_durumu,az_ornek,kosu_girdi,kosu_tarama_notu,kosu_recall_turetimi,kosu_fp_turetimi,kosu_az_ornek_siniri,kosu_surum_python,kosu_surum_ultralytics,kosu_surum_sahi,kosu_surum_torch,kosu_tarih,kosu_komut
Taban-512,ZRI_HARIC,0.05,70,31,25,6,0.8065,14.19,ozet CSV'de olculdu,az ornek,reports/test_kutu_bazinda.csv + reports/test_kutu_bazinda_model512.csv,yeni model taramasi yapilmadi; mevcut kutu bazinda kayitlardan turetildi,eslesen_skor >= esik; olculmus uc esikte birebir dogrulandi,Model-512: tahminler_model512.csv'den turetildi (tum esikler dolu). Taban-512: tahmin kaydi alinmadigi icin yalnizca olculmus uc esikte dolu.,50,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 08:58:24,scripts/13_kutu_bazinda_karsilastir.py
Taban-512,ZRI_HARIC,0.06,70,31,23,8,0.7419,olculmedi,olculmedi,az ornek,reports/test_kutu_bazinda.csv + reports/test_kutu_bazinda_model512.csv,yeni model taramasi yapilmadi; mevcut kutu bazinda kayitlardan turetildi,eslesen_skor >= esik; olculmus uc esikte birebir dogrulandi,Model-512: tahminler_model512.csv'den turetildi (tum esikler dolu). Taban-512: tahmin kaydi alinmadigi icin yalnizca olculmus uc esikte dolu.,50,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 08:58:24,scripts/13_kutu_bazinda_karsilastir.py
Taban-512,ZRI_HARIC,0.07,70,31,23,8,0.7419,olculmedi,olculmedi,az ornek,reports/test_kutu_bazinda.csv + reports/test_kutu_bazinda_model512.csv,yeni model taramasi yapilmadi; mevcut kutu bazinda kayitlardan turetildi,eslesen_skor >= esik; olculmus uc esikte birebir dogrulandi,Model-512: tahminler_model512.csv'den turetildi (tum esikler dolu). Taban-512: tahmin kaydi alinmadigi icin yalnizca olculmus uc esikte dolu.,50,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 08:58:24,scripts/13_kutu_bazinda_karsilastir.py
Taban-512,ZRI_HARIC,0.08,70,31,22,9,0.7097,olculmedi,olculmedi,az ornek,reports/test_kutu_bazinda.csv + reports/test_kutu_bazinda_model512.csv,yeni model taramasi yapilmadi; mevcut kutu bazinda kayitlardan turetildi,eslesen_skor >= esik; olculmus uc esikte birebir dogrulandi,Model-512: tahminler_model512.csv'den turetildi (tum esikler dolu). Taban-512: tahmin kaydi alinmadigi icin yalnizca olculmus uc esikte dolu.,50,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 08:58:24,scripts/13_kutu_bazinda_karsilastir.py
Taban-512,ZRI_HARIC,0.09,70,31,21,10,0.6774,olculmedi,olculmedi,az ornek,reports/test_kutu_bazinda.csv + reports/test_kutu_bazinda_model512.csv,yeni model taramasi yapilmadi; mevcut kutu bazinda kayitlardan turetildi,eslesen_skor >= esik; olculmus uc esikte birebir dogrulandi,Model-512: tahminler_model512.csv'den turetildi (tum esikler dolu). Taban-512: tahmin kaydi alinmadigi icin yalnizca olculmus uc esikte dolu.,50,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 08:58:24,scripts/13_kutu_bazinda_karsilastir.py
Taban-512,ZRI_HARIC,0.1,70,31,21,10,0.6774,olculmedi,olculmedi,az ornek,reports/test_kutu_bazinda.csv + reports/test_kutu_bazinda_model512.csv,yeni model taramasi yapilmadi; mevcut kutu bazinda kayitlardan turetildi,eslesen_skor >= esik; olculmus uc esikte birebir dogrulandi,Model-512: tahminler_model512.csv'den turetildi (tum esikler dolu). Taban-512: tahmin kaydi alinmadigi icin yalnizca olculmus uc esikte dolu.,50,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 08:58:24,scripts/13_kutu_bazinda_karsilastir.py
Taban-512,ZRI_HARIC,0.11,70,31,20,11,0.6452,olculmedi,olculmedi,az ornek,reports/test_kutu_bazinda.csv + reports/test_kutu_bazinda_model512.csv,yeni model taramasi yapilmadi; mevcut kutu bazinda kayitlardan turetildi,eslesen_skor >= esik; olculmus uc esikte birebir dogrulandi,Model-512: tahminler_model512.csv'den turetildi (tum esikler dolu). Taban-512: tahmin kaydi alinmadigi icin yalnizca olculmus uc esikte dolu.,50,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 08:58:24,scripts/13_kutu_bazinda_karsilastir.py
Taban-512,ZRI_HARIC,0.12,70,31,20,11,0.6452,olculmedi,olculmedi,az ornek,reports/test_kutu_bazinda.csv + reports/test_kutu_bazinda_model512.csv,yeni model taramasi yapilmadi; mevcut kutu bazinda kayitlardan turetildi,eslesen_skor >= esik; olculmus uc esikte birebir dogrulandi,Model-512: tahminler_model512.csv'den turetildi (tum esikler dolu). Taban-512: tahmin kaydi alinmadigi icin yalnizca olculmus uc esikte dolu.,50,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 08:58:24,scripts/13_kutu_bazinda_karsilastir.py
Taban-512,ZRI_HARIC,0.13,70,31,19,12,0.6129,olculmedi,olculmedi,az ornek,reports/test_kutu_bazinda.csv + reports/test_kutu_bazinda_model512.csv,yeni model taramasi yapilmadi; mevcut kutu bazinda kayitlardan turetildi,eslesen_skor >= esik; olculmus uc esikte birebir dogrulandi,Model-512: tahminler_model512.csv'den turetildi (tum esikler dolu). Taban-512: tahmin kaydi alinmadigi icin yalnizca olculmus uc esikte dolu.,50,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 08:58:24,scripts/13_kutu_bazinda_karsilastir.py
Taban-512,ZRI_HARIC,0.14,70,31,19,12,0.6129,olculmedi,olculmedi,az ornek,reports/test_kutu_bazinda.csv + reports/test_kutu_bazinda_model512.csv,yeni model taramasi yapilmadi; mevcut kutu bazinda kayitlardan turetildi,eslesen_skor >= esik; olculmus uc esikte birebir dogrulandi,Model-512: tahminler_model512.csv'den turetildi (tum esikler dolu). Taban-512: tahmin kaydi alinmadigi icin yalnizca olculmus uc esikte dolu.,50,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 08:58:24,scripts/13_kutu_bazinda_karsilastir.py
Taban-512,ZRI_HARIC,0.15,70,31,18,13,0.5806,3.26,ozet CSV'de olculdu,az ornek,reports/test_kutu_bazinda.csv + reports/test_kutu_bazinda_model512.csv,yeni model taramasi yapilmadi; mevcut kutu bazinda kayitlardan turetildi,eslesen_skor >= esik; olculmus uc esikte birebir dogrulandi,Model-512: tahminler_model512.csv'den turetildi (tum esikler dolu). Taban-512: tahmin kaydi alinmadigi icin yalnizca olculmus uc esikte dolu.,50,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 08:58:24,scripts/13_kutu_bazinda_karsilastir.py
Taban-512,ZRI_HARIC,0.16,70,31,18,13,0.5806,olculmedi,olculmedi,az ornek,reports/test_kutu_bazinda.csv + reports/test_kutu_bazinda_model512.csv,yeni model taramasi yapilmadi; mevcut kutu bazinda kayitlardan turetildi,eslesen_skor >= esik; olculmus uc esikte birebir dogrulandi,Model-512: tahminler_model512.csv'den turetildi (tum esikler dolu). Taban-512: tahmin kaydi alinmadigi icin yalnizca olculmus uc esikte dolu.,50,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 08:58:24,scripts/13_kutu_bazinda_karsilastir.py
Taban-512,ZRI_HARIC,0.17,70,31,18,13,0.5806,olculmedi,olculmedi,az ornek,reports/test_kutu_bazinda.csv + reports/test_kutu_bazinda_model512.csv,yeni model taramasi yapilmadi; mevcut kutu bazinda kayitlardan turetildi,eslesen_skor >= esik; olculmus uc esikte birebir dogrulandi,Model-512: tahminler_model512.csv'den turetildi (tum esikler dolu). Taban-512: tahmin kaydi alinmadigi icin yalnizca olculmus uc esikte dolu.,50,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 08:58:24,scripts/13_kutu_bazinda_karsilastir.py
Taban-512,ZRI_HARIC,0.18,70,31,18,13,0.5806,olculmedi,olculmedi,az ornek,reports/test_kutu_bazinda.csv + reports/test_kutu_bazinda_model512.csv,yeni model taramasi yapilmadi; mevcut kutu bazinda kayitlardan turetildi,eslesen_skor >= esik; olculmus uc esikte birebir dogrulandi,Model-512: tahminler_model512.csv'den turetildi (tum esikler dolu). Taban-512: tahmin kaydi alinmadigi icin yalnizca olculmus uc esikte dolu.,50,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 08:58:24,scripts/13_kutu_bazinda_karsilastir.py
Taban-512,ZRI_HARIC,0.19,70,31,17,14,0.5484,olculmedi,olculmedi,az ornek,reports/test_kutu_bazinda.csv + reports/test_kutu_bazinda_model512.csv,yeni model taramasi yapilmadi; mevcut kutu bazinda kayitlardan turetildi,eslesen_skor >= esik; olculmus uc esikte birebir dogrulandi,Model-512: tahminler_model512.csv'den turetildi (tum esikler dolu). Taban-512: tahmin kaydi alinmadigi icin yalnizca olculmus uc esikte dolu.,50,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 08:58:24,scripts/13_kutu_bazinda_karsilastir.py
Taban-512,ZRI_HARIC,0.2,70,31,17,14,0.5484,olculmedi,olculmedi,az ornek,reports/test_kutu_bazinda.csv + reports/test_kutu_bazinda_model512.csv,yeni model taramasi yapilmadi; mevcut kutu bazinda kayitlardan turetildi,eslesen_skor >= esik; olculmus uc esikte birebir dogrulandi,Model-512: tahminler_model512.csv'den turetildi (tum esikler dolu). Taban-512: tahmin kaydi alinmadigi icin yalnizca olculmus uc esikte dolu.,50,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 08:58:24,scripts/13_kutu_bazinda_karsilastir.py
Taban-512,ZRI_HARIC,0.21,70,31,15,16,0.4839,olculmedi,olculmedi,az ornek,reports/test_kutu_bazinda.csv + reports/test_kutu_bazinda_model512.csv,yeni model taramasi yapilmadi; mevcut kutu bazinda kayitlardan turetildi,eslesen_skor >= esik; olculmus uc esikte birebir dogrulandi,Model-512: tahminler_model512.csv'den turetildi (tum esikler dolu). Taban-512: tahmin kaydi alinmadigi icin yalnizca olculmus uc esikte dolu.,50,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 08:58:24,scripts/13_kutu_bazinda_karsilastir.py
Taban-512,ZRI_HARIC,0.22,70,31,15,16,0.4839,olculmedi,olculmedi,az ornek,reports/test_kutu_bazinda.csv + reports/test_kutu_bazinda_model512.csv,yeni model taramasi yapilmadi; mevcut kutu bazinda kayitlardan turetildi,eslesen_skor >= esik; olculmus uc esikte birebir dogrulandi,Model-512: tahminler_model512.csv'den turetildi (tum esikler dolu). Taban-512: tahmin kaydi alinmadigi icin yalnizca olculmus uc esikte dolu.,50,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 08:58:24,scripts/13_kutu_bazinda_karsilastir.py
Taban-512,ZRI_HARIC,0.23,70,31,15,16,0.4839,olculmedi,olculmedi,az ornek,reports/test_kutu_bazinda.csv + reports/test_kutu_bazinda_model512.csv,yeni model taramasi yapilmadi; mevcut kutu bazinda kayitlardan turetildi,eslesen_skor >= esik; olculmus uc esikte birebir dogrulandi,Model-512: tahminler_model512.csv'den turetildi (tum esikler dolu). Taban-512: tahmin kaydi alinmadigi icin yalnizca olculmus uc esikte dolu.,50,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 08:58:24,scripts/13_kutu_bazinda_karsilastir.py
Taban-512,ZRI_HARIC,0.24,70,31,15,16,0.4839,olculmedi,olculmedi,az ornek,reports/test_kutu_bazinda.csv + reports/test_kutu_bazinda_model512.csv,yeni model taramasi yapilmadi; mevcut kutu bazinda kayitlardan turetildi,eslesen_skor >= esik; olculmus uc esikte birebir dogrulandi,Model-512: tahminler_model512.csv'den turetildi (tum esikler dolu). Taban-512: tahmin kaydi alinmadigi icin yalnizca olculmus uc esikte dolu.,50,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 08:58:24,scripts/13_kutu_bazinda_karsilastir.py
Taban-512,ZRI_HARIC,0.25,70,31,15,16,0.4839,olculmedi,olculmedi,az ornek,reports/test_kutu_bazinda.csv + reports/test_kutu_bazinda_model512.csv,yeni model taramasi yapilmadi; mevcut kutu bazinda kayitlardan turetildi,eslesen_skor >= esik; olculmus uc esikte birebir dogrulandi,Model-512: tahminler_model512.csv'den turetildi (tum esikler dolu). Taban-512: tahmin kaydi alinmadigi icin yalnizca olculmus uc esikte dolu.,50,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 08:58:24,scripts/13_kutu_bazinda_karsilastir.py
Taban-512,ZRI_HARIC,0.26,70,31,15,16,0.4839,olculmedi,olculmedi,az ornek,reports/test_kutu_bazinda.csv + reports/test_kutu_bazinda_model512.csv,yeni model taramasi yapilmadi; mevcut kutu bazinda kayitlardan turetildi,eslesen_skor >= esik; olculmus uc esikte birebir dogrulandi,Model-512: tahminler_model512.csv'den turetildi (tum esikler dolu). Taban-512: tahmin kaydi alinmadigi icin yalnizca olculmus uc esikte dolu.,50,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 08:58:24,scripts/13_kutu_bazinda_karsilastir.py
Taban-512,ZRI_HARIC,0.27,70,31,13,18,0.4194,olculmedi,olculmedi,az ornek,reports/test_kutu_bazinda.csv + reports/test_kutu_bazinda_model512.csv,yeni model taramasi yapilmadi; mevcut kutu bazinda kayitlardan turetildi,eslesen_skor >= esik; olculmus uc esikte birebir dogrulandi,Model-512: tahminler_model512.csv'den turetildi (tum esikler dolu). Taban-512: tahmin kaydi alinmadigi icin yalnizca olculmus uc esikte dolu.,50,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 08:58:24,scripts/13_kutu_bazinda_karsilastir.py
Taban-512,ZRI_HARIC,0.28,70,31,13,18,0.4194,olculmedi,olculmedi,az ornek,reports/test_kutu_bazinda.csv + reports/test_kutu_bazinda_model512.csv,yeni model taramasi yapilmadi; mevcut kutu bazinda kayitlardan turetildi,eslesen_skor >= esik; olculmus uc esikte birebir dogrulandi,Model-512: tahminler_model512.csv'den turetildi (tum esikler dolu). Taban-512: tahmin kaydi alinmadigi icin yalnizca olculmus uc esikte dolu.,50,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 08:58:24,scripts/13_kutu_bazinda_karsilastir.py
Taban-512,ZRI_HARIC,0.29,70,31,13,18,0.4194,olculmedi,olculmedi,az ornek,reports/test_kutu_bazinda.csv + reports/test_kutu_bazinda_model512.csv,yeni model taramasi yapilmadi; mevcut kutu bazinda kayitlardan turetildi,eslesen_skor >= esik; olculmus uc esikte birebir dogrulandi,Model-512: tahminler_model512.csv'den turetildi (tum esikler dolu). Taban-512: tahmin kaydi alinmadigi icin yalnizca olculmus uc esikte dolu.,50,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 08:58:24,scripts/13_kutu_bazinda_karsilastir.py
Taban-512,ZRI_HARIC,0.3,70,31,11,20,0.3548,0.79,ozet CSV'de olculdu,az ornek,reports/test_kutu_bazinda.csv + reports/test_kutu_bazinda_model512.csv,yeni model taramasi yapilmadi; mevcut kutu bazinda kayitlardan turetildi,eslesen_skor >= esik; olculmus uc esikte birebir dogrulandi,Model-512: tahminler_model512.csv'den turetildi (tum esikler dolu). Taban-512: tahmin kaydi alinmadigi icin yalnizca olculmus uc esikte dolu.,50,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 08:58:24,scripts/13_kutu_bazinda_karsilastir.py
Taban-512,ZRI_HARIC,0.31,70,31,11,20,0.3548,olculmedi,olculmedi,az ornek,reports/test_kutu_bazinda.csv + reports/test_kutu_bazinda_model512.csv,yeni model taramasi yapilmadi; mevcut kutu bazinda kayitlardan turetildi,eslesen_skor >= esik; olculmus uc esikte birebir dogrulandi,Model-512: tahminler_model512.csv'den turetildi (tum esikler dolu). Taban-512: tahmin kaydi alinmadigi icin yalnizca olculmus uc esikte dolu.,50,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 08:58:24,scripts/13_kutu_bazinda_karsilastir.py
Taban-512,ZRI_HARIC,0.32,70,31,11,20,0.3548,olculmedi,olculmedi,az ornek,reports/test_kutu_bazinda.csv + reports/test_kutu_bazinda_model512.csv,yeni model taramasi yapilmadi; mevcut kutu bazinda kayitlardan turetildi,eslesen_skor >= esik; olculmus uc esikte birebir dogrulandi,Model-512: tahminler_model512.csv'den turetildi (tum esikler dolu). Taban-512: tahmin kaydi alinmadigi icin yalnizca olculmus uc esikte dolu.,50,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 08:58:24,scripts/13_kutu_bazinda_karsilastir.py
Taban-512,ZRI_HARIC,0.33,70,31,11,20,0.3548,olculmedi,olculmedi,az ornek,reports/test_kutu_bazinda.csv + reports/test_kutu_bazinda_model512.csv,yeni model taramasi yapilmadi; mevcut kutu bazinda kayitlardan turetildi,eslesen_skor >= esik; olculmus uc esikte birebir dogrulandi,Model-512: tahminler_model512.csv'den turetildi (tum esikler dolu). Taban-512: tahmin kaydi alinmadigi icin yalnizca olculmus uc esikte dolu.,50,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 08:58:24,scripts/13_kutu_bazinda_karsilastir.py
Taban-512,ZRI_HARIC,0.34,70,31,11,20,0.3548,olculmedi,olculmedi,az ornek,reports/test_kutu_bazinda.csv + reports/test_kutu_bazinda_model512.csv,yeni model taramasi yapilmadi; mevcut kutu bazinda kayitlardan turetildi,eslesen_skor >= esik; olculmus uc esikte birebir dogrulandi,Model-512: tahminler_model512.csv'den turetildi (tum esikler dolu). Taban-512: tahmin kaydi alinmadigi icin yalnizca olculmus uc esikte dolu.,50,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 08:58:24,scripts/13_kutu_bazinda_karsilastir.py
Taban-512,ZRI_HARIC,0.35,70,31,11,20,0.3548,olculmedi,olculmedi,az ornek,reports/test_kutu_bazinda.csv + reports/test_kutu_bazinda_model512.csv,yeni model taramasi yapilmadi; mevcut kutu bazinda kayitlardan turetildi,eslesen_skor >= esik; olculmus uc esikte birebir dogrulandi,Model-512: tahminler_model512.csv'den turetildi (tum esikler dolu). Taban-512: tahmin kaydi alinmadigi icin yalnizca olculmus uc esikte dolu.,50,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 08:58:24,scripts/13_kutu_bazinda_karsilastir.py
Taban-512,ZRI_HARIC,0.36,70,31,11,20,0.3548,olculmedi,olculmedi,az ornek,reports/test_kutu_bazinda.csv + reports/test_kutu_bazinda_model512.csv,yeni model taramasi yapilmadi; mevcut kutu bazinda kayitlardan turetildi,eslesen_skor >= esik; olculmus uc esikte birebir dogrulandi,Model-512: tahminler_model512.csv'den turetildi (tum esikler dolu). Taban-512: tahmin kaydi alinmadigi icin yalnizca olculmus uc esikte dolu.,50,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 08:58:24,scripts/13_kutu_bazinda_karsilastir.py
Taban-512,ZRI_HARIC,0.37,70,31,11,20,0.3548,olculmedi,olculmedi,az ornek,reports/test_kutu_bazinda.csv + reports/test_kutu_bazinda_model512.csv,yeni model taramasi yapilmadi; mevcut kutu bazinda kayitlardan turetildi,eslesen_skor >= esik; olculmus uc esikte birebir dogrulandi,Model-512: tahminler_model512.csv'den turetildi (tum esikler dolu). Taban-512: tahmin kaydi alinmadigi icin yalnizca olculmus uc esikte dolu.,50,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 08:58:24,scripts/13_kutu_bazinda_karsilastir.py
Taban-512,ZRI_HARIC,0.38,70,31,10,21,0.3226,olculmedi,olculmedi,az ornek,reports/test_kutu_bazinda.csv + reports/test_kutu_bazinda_model512.csv,yeni model taramasi yapilmadi; mevcut kutu bazinda kayitlardan turetildi,eslesen_skor >= esik; olculmus uc esikte birebir dogrulandi,Model-512: tahminler_model512.csv'den turetildi (tum esikler dolu). Taban-512: tahmin kaydi alinmadigi icin yalnizca olculmus uc esikte dolu.,50,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 08:58:24,scripts/13_kutu_bazinda_karsilastir.py
Taban-512,ZRI_HARIC,0.39,70,31,8,23,0.2581,olculmedi,olculmedi,az ornek,reports/test_kutu_bazinda.csv + reports/test_kutu_bazinda_model512.csv,yeni model taramasi yapilmadi; mevcut kutu bazinda kayitlardan turetildi,eslesen_skor >= esik; olculmus uc esikte birebir dogrulandi,Model-512: tahminler_model512.csv'den turetildi (tum esikler dolu). Taban-512: tahmin kaydi alinmadigi icin yalnizca olculmus uc esikte dolu.,50,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 08:58:24,scripts/13_kutu_bazinda_karsilastir.py
Taban-512,ZRI_HARIC,0.4,70,31,8,23,0.2581,olculmedi,olculmedi,az ornek,reports/test_kutu_bazinda.csv + reports/test_kutu_bazinda_model512.csv,yeni model taramasi yapilmadi; mevcut kutu bazinda kayitlardan turetildi,eslesen_skor >= esik; olculmus uc esikte birebir dogrulandi,Model-512: tahminler_model512.csv'den turetildi (tum esikler dolu). Taban-512: tahmin kaydi alinmadigi icin yalnizca olculmus uc esikte dolu.,50,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 08:58:24,scripts/13_kutu_bazinda_karsilastir.py
Taban-512,ZRI_HARIC,0.41,70,31,8,23,0.2581,olculmedi,olculmedi,az ornek,reports/test_kutu_bazinda.csv + reports/test_kutu_bazinda_model512.csv,yeni model taramasi yapilmadi; mevcut kutu bazinda kayitlardan turetildi,eslesen_skor >= esik; olculmus uc esikte birebir dogrulandi,Model-512: tahminler_model512.csv'den turetildi (tum esikler dolu). Taban-512: tahmin kaydi alinmadigi icin yalnizca olculmus uc esikte dolu.,50,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 08:58:24,scripts/13_kutu_bazinda_karsilastir.py
Taban-512,ZRI_HARIC,0.42,70,31,8,23,0.2581,olculmedi,olculmedi,az ornek,reports/test_kutu_bazinda.csv + reports/test_kutu_bazinda_model512.csv,yeni model taramasi yapilmadi; mevcut kutu bazinda kayitlardan turetildi,eslesen_skor >= esik; olculmus uc esikte birebir dogrulandi,Model-512: tahminler_model512.csv'den turetildi (tum esikler dolu). Taban-512: tahmin kaydi alinmadigi icin yalnizca olculmus uc esikte dolu.,50,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 08:58:24,scripts/13_kutu_bazinda_karsilastir.py
Taban-512,ZRI_HARIC,0.43,70,31,8,23,0.2581,olculmedi,olculmedi,az ornek,reports/test_kutu_bazinda.csv + reports/test_kutu_bazinda_model512.csv,yeni model taramasi yapilmadi; mevcut kutu bazinda kayitlardan turetildi,eslesen_skor >= esik; olculmus uc esikte birebir dogrulandi,Model-512: tahminler_model512.csv'den turetildi (tum esikler dolu). Taban-512: tahmin kaydi alinmadigi icin yalnizca olculmus uc esikte dolu.,50,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 08:58:24,scripts/13_kutu_bazinda_karsilastir.py
Taban-512,ZRI_HARIC,0.44,70,31,8,23,0.2581,olculmedi,olculmedi,az ornek,reports/test_kutu_bazinda.csv + reports/test_kutu_bazinda_model512.csv,yeni model taramasi yapilmadi; mevcut kutu bazinda kayitlardan turetildi,eslesen_skor >= esik; olculmus uc esikte birebir dogrulandi,Model-512: tahminler_model512.csv'den turetildi (tum esikler dolu). Taban-512: tahmin kaydi alinmadigi icin yalnizca olculmus uc esikte dolu.,50,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 08:58:24,scripts/13_kutu_bazinda_karsilastir.py
Taban-512,ZRI_HARIC,0.45,70,31,8,23,0.2581,olculmedi,olculmedi,az ornek,reports/test_kutu_bazinda.csv + reports/test_kutu_bazinda_model512.csv,yeni model taramasi yapilmadi; mevcut kutu bazinda kayitlardan turetildi,eslesen_skor >= esik; olculmus uc esikte birebir dogrulandi,Model-512: tahminler_model512.csv'den turetildi (tum esikler dolu). Taban-512: tahmin kaydi alinmadigi icin yalnizca olculmus uc esikte dolu.,50,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 08:58:24,scripts/13_kutu_bazinda_karsilastir.py
